time,price,quantity,source,buyer,seller,initiator
20190304T192543,103.635,600,Auto trade,,,
20190304T192543,103.64,600,Auto trade,,,
20190304T192543,103.635,600,Auto trade,,,
20190304T192543,103.6375,600,Auto trade,,,
20190304T192543,103.635,600,Auto trade,,,
20190304T192544,103.64,100,Auto trade,,,
20190304T192544,103.65,100,Auto trade,,,
20190304T192546,103.63,100,Auto trade,,,
20190304T192546,103.62,100,Auto trade,,,
20190304T192546,103.625,400,Auto trade,,,
20190304T192547,103.625,200,Auto trade,,,
20190304T192551,103.62,302,Auto trade,,,
20190304T192552,103.62,400,Auto trade,,,
20190304T192553,103.61,100,Auto trade,,,
20190304T192555,103.61,500,Auto trade,,,
20190304T192555,103.6,100,Auto trade,,,
20190304T192556,103.59,100,Auto trade,,,
20190304T192601,103.6,147,Auto trade,,,
20190304T192605,103.6,200,Auto trade,,,
20190304T192606,103.5964,2000,Auto trade,,,
20190304T192607,103.595,300,Auto trade,,,
20190304T192608,103.595,368,Auto trade,,,
20190304T192609,103.6,100,Auto trade,,,
20190304T192616,103.6,200,Auto trade,,,
20190304T192619,103.6,400,Auto trade,,,
20190304T192619,103.59,100,Auto trade,,,
20190304T192620,103.6,100,Auto trade,,,
20190304T192621,103.6,200,Auto trade,,,
20190304T192624,103.6,100,Auto trade,,,
20190304T192628,103.6,500,Auto trade,,,
20190304T192628,103.605,106,Auto trade,,,
20190304T192628,103.61,100,Auto trade,,,
20190304T192628,103.62,300,Auto trade,,,
20190304T192631,103.62,100,Auto trade,,,
20190304T192632,103.61,100,Auto trade,,,
20190304T192634,103.61,400,Auto trade,,,
20190304T192636,103.61,500,Auto trade,,,
20190304T192637,103.6,100,Auto trade,,,
20190304T192637,103.59,200,Auto trade,,,
20190304T192637,103.58,100,Auto trade,,,
20190304T192637,103.59,100,Auto trade,,,
20190304T192637,103.58,100,Auto trade,,,
20190304T192637,103.57,300,Auto trade,,,
20190304T192640,103.585,100,Auto trade,,,
20190304T192640,103.59,100,Auto trade,,,
20190304T192647,103.59,200,Auto trade,,,
20190304T192650,103.5959,200,Auto trade,,,
20190304T192653,103.59,100,Auto trade,,,
20190304T192656,103.59,100,Auto trade,,,
20190304T192656,103.6,100,Auto trade,,,
20190304T192656,103.605,110,Auto trade,,,
20190304T192656,103.61,100,Auto trade,,,
20190304T192656,103.62,3217,Auto trade,,,
20190304T192656,103.605,110,Auto trade,,,
20190304T192656,103.61,100,Auto trade,,,
20190304T192657,103.61,200,Auto trade,,,
20190304T192659,103.61,500,Auto trade,,,
20190304T192703,103.61,300,Auto trade,,,
20190304T192708,103.61,959,Auto trade,,,
20190304T192710,103.61,300,Auto trade,,,
20190304T192711,103.61,200,Auto trade,,,
20190304T192711,103.6,100,Auto trade,,,
20190304T192712,103.605,135,Auto trade,,,
20190304T192712,103.6,100,Auto trade,,,
20190304T192712,103.59,100,Auto trade,,,
20190304T192717,103.595,200,Auto trade,,,
20190304T192718,103.595,400,Auto trade,,,
20190304T192722,103.5943,300,Auto trade,,,
20190304T192725,103.59,700,Auto trade,,,
20190304T192726,103.5968,200,Auto trade,,,
20190304T192726,103.6,100,Auto trade,,,
20190304T192726,103.595,100,Auto trade,,,
20190304T192726,103.6,100,Auto trade,,,
20190304T192730,103.595,300,Auto trade,,,
20190304T192731,103.6,100,Auto trade,,,
20190304T192731,103.61,100,Auto trade,,,
20190304T192735,103.61,100,Auto trade,,,
20190304T192737,103.6126,100,Auto trade,,,
20190304T192740,103.61,200,Auto trade,,,
20190304T192743,103.61,800,Auto trade,,,
20190304T192745,103.6,100,Auto trade,,,
20190304T192748,103.6,100,Auto trade,,,
20190304T192750,103.6,496,Auto trade,,,
20190304T192750,103.59,118,Auto trade,,,
20190304T192751,103.6,500,Auto trade,,,
20190304T192754,103.61,450,Auto trade,,,
20190304T192754,103.605,2160,Auto trade,,,
20190304T192755,103.6,200,Auto trade,,,
20190304T192755,103.61,100,Auto trade,,,
20190304T192758,103.6,100,Auto trade,,,
20190304T192800,103.6,100,Auto trade,,,
20190304T192800,103.59,100,Auto trade,,,
20190304T192800,103.595,100,Auto trade,,,
20190304T192801,103.595,100,Auto trade,,,
20190304T192801,103.59,100,Auto trade,,,
20190304T192802,103.5807,186,Auto trade,,,
20190304T192805,103.58,100,Auto trade,,,
20190304T192806,103.58,100,Auto trade,,,
20190304T192809,103.5801,330,Auto trade,,,
20190304T192811,103.575,176,Auto trade,,,
20190304T192812,103.58,118,Auto trade,,,
20190304T192813,103.58,100,Auto trade,,,
20190304T192813,103.57,100,Auto trade,,,
20190304T192815,103.57,100,Auto trade,,,
20190304T192815,103.575,100,Auto trade,,,
20190304T192815,103.56,100,Auto trade,,,
20190304T192818,103.57,100,Auto trade,,,
20190304T192819,103.565,100,Auto trade,,,
20190304T192820,103.5636,100,Auto trade,,,
20190304T192820,103.57,200,Auto trade,,,
20190304T192820,103.565,100,Auto trade,,,
20190304T192821,103.56,200,Auto trade,,,
20190304T192822,103.57,100,Auto trade,,,
20190304T192823,103.58,100,Auto trade,,,
20190304T192823,103.575,100,Auto trade,,,
20190304T192827,103.58,100,Auto trade,,,
20190304T192827,103.575,100,Auto trade,,,
20190304T192828,103.58,100,Auto trade,,,
20190304T192828,103.59,100,Auto trade,,,
20190304T192828,103.575,100,Auto trade,,,
20190304T192828,103.6,100,Auto trade,,,
20190304T192828,103.61,100,Auto trade,,,
20190304T192828,103.605,100,Auto trade,,,
20190304T192828,103.5775,100,Auto trade,,,
20190304T192829,103.61,106,Auto trade,,,
20190304T192830,103.61,200,Auto trade,,,
20190304T192833,103.61,584,Auto trade,,,
20190304T192834,103.605,100,Auto trade,,,
20190304T192835,103.605,200,Auto trade,,,
20190304T192835,103.61,100,Auto trade,,,
20190304T192836,103.6084,100,Auto trade,,,
20190304T192838,103.61,100,Auto trade,,,
20190304T192838,103.605,100,Auto trade,,,
20190304T192838,103.61,100,Auto trade,,,
20190304T192839,103.62,100,Auto trade,,,
20190304T192839,103.615,100,Auto trade,,,
20190304T192843,103.61,200,Auto trade,,,
20190304T192844,103.62,100,Auto trade,,,
20190304T192844,103.615,100,Auto trade,,,
20190304T192846,103.62,100,Auto trade,,,
20190304T192846,103.63,100,Auto trade,,,
20190304T192846,103.62,190,Auto trade,,,
20190304T192846,103.64,100,Auto trade,,,
20190304T192846,103.635,100,Auto trade,,,
20190304T192846,103.64,100,Auto trade,,,
20190304T192847,103.64,100,Auto trade,,,
20190304T192848,103.65,100,Auto trade,,,
20190304T192849,103.65,100,Auto trade,,,
20190304T192849,103.66,100,Auto trade,,,
20190304T192849,103.655,100,Auto trade,,,
20190304T192851,103.655,1000,Auto trade,,,
20190304T192851,103.65,100,Auto trade,,,
20190304T192851,103.66,100,Auto trade,,,
20190304T192852,103.655,100,Auto trade,,,
20190304T192852,103.65,100,Auto trade,,,
20190304T192852,103.66,100,Auto trade,,,
20190304T192857,103.675,100,Auto trade,,,
20190304T192858,103.68,100,Auto trade,,,
20190304T192902,103.69,100,Auto trade,,,
20190304T192902,103.695,100,Auto trade,,,
20190304T192902,103.69,100,Auto trade,,,
20190304T192902,103.7,100,Auto trade,,,
20190304T192902,103.685,100,Auto trade,,,
20190304T192903,103.68,100,Auto trade,,,
20190304T192903,103.685,100,Auto trade,,,
20190304T192903,103.68,100,Auto trade,,,
20190304T192903,103.69,100,Auto trade,,,
20190304T192903,103.68,100,Auto trade,,,
20190304T192903,103.675,150,Auto trade,,,
20190304T192903,103.68,100,Auto trade,,,
20190304T192904,103.675,200,Auto trade,,,
20190304T192905,103.675,128,Auto trade,,,
20190304T192906,103.673,100,Auto trade,,,
20190304T192907,103.68,100,Auto trade,,,
20190304T192909,103.68,100,Auto trade,,,
20190304T192911,103.68,100,Auto trade,,,
20190304T192911,103.69,100,Auto trade,,,
20190304T192911,103.68,100,Auto trade,,,
20190304T192912,103.68,100,Auto trade,,,
20190304T192913,103.68,100,Auto trade,,,
20190304T192913,103.6834,100,Auto trade,,,
20190304T192913,103.68,100,Auto trade,,,
20190304T192913,103.6834,100,Auto trade,,,
20190304T192913,103.6839,400,Auto trade,,,
20190304T192915,103.69,100,Auto trade,,,
20190304T192920,103.7,200,Auto trade,,,
20190304T192921,103.7,100,Auto trade,,,
20190304T192921,103.71,100,Auto trade,,,
20190304T192921,103.705,100,Auto trade,,,
20190304T192922,103.705,12500,Auto trade,,,
20190304T192922,103.71,112,Auto trade,,,
20190304T192922,103.7075,300,Auto trade,,,
20190304T192922,103.71,300,Auto trade,,,
20190304T192923,103.71,200,Auto trade,,,
20190304T192925,103.7,100,Auto trade,,,
20190304T192925,103.71,100,Auto trade,,,
20190304T192927,103.7,100,Auto trade,,,
20190304T192927,103.7099,100,Auto trade,,,
20190304T192929,103.7,100,Auto trade,,,
20190304T192929,103.71,100,Auto trade,,,
20190304T192930,103.7,200,Auto trade,,,
20190304T192931,103.71,100,Auto trade,,,
20190304T192931,103.7066,100,Auto trade,,,
20190304T192931,103.705,147,Auto trade,,,
20190304T192931,103.71,100,Auto trade,,,
20190304T192933,103.72,100,Auto trade,,,
20190304T192933,103.73,100,Auto trade,,,
20190304T192934,103.73,100,Auto trade,,,
20190304T192935,103.73,100,Auto trade,,,
20190304T192937,103.735,100,Auto trade,,,
20190304T192937,103.73,100,Auto trade,,,
20190304T192938,103.73,100,Auto trade,,,
20190304T192938,103.74,100,Auto trade,,,
20190304T192938,103.73,100,Auto trade,,,
20190304T192940,103.7248,188,Auto trade,,,
20190304T192941,103.72,100,Auto trade,,,
20190304T192945,103.7266,387,Auto trade,,,
20190304T192946,103.72,100,Auto trade,,,
20190304T192947,103.72,100,Auto trade,,,
20190304T192947,103.725,100,Auto trade,,,
20190304T192947,103.72,100,Auto trade,,,
20190304T192947,103.73,100,Auto trade,,,
20190304T192947,103.72,100,Auto trade,,,
20190304T192947,103.73,100,Auto trade,,,
20190304T192948,103.74,100,Auto trade,,,
20190304T192949,103.75,100,Auto trade,,,
20190304T192949,103.74,100,Auto trade,,,
20190304T192949,103.75,100,Auto trade,,,
20190304T192951,103.7312,287,Auto trade,,,
20190304T192951,103.73,100,Auto trade,,,
20190304T192952,103.74,100,Auto trade,,,
20190304T192952,103.72,100,Auto trade,,,
20190304T192956,103.73,100,Auto trade,,,
20190304T192956,103.7346,1100,Auto trade,,,
20190304T192957,103.73,100,Auto trade,,,
20190304T193000,103.72,100,Auto trade,,,
20190304T193001,103.72,100,Auto trade,,,
20190304T193001,103.73,100,Auto trade,,,
20190304T193001,103.72,100,Auto trade,,,
20190304T193001,103.71,200,Auto trade,,,
20190304T193005,103.72,100,Auto trade,,,
20190304T193006,103.72,700,Auto trade,,,
20190304T193006,103.727,2000,Auto trade,,,
20190304T193006,103.725,100,Auto trade,,,
20190304T193008,103.73,100,Auto trade,,,
20190304T193008,103.725,192,Auto trade,,,
20190304T193011,103.7243,120,Auto trade,,,
20190304T193012,103.73,100,Auto trade,,,
20190304T193012,103.74,100,Auto trade,,,
20190304T193013,103.73,100,Auto trade,,,
20190304T193016,103.735,600,Auto trade,,,
20190304T193016,103.73,100,Auto trade,,,
20190304T193018,103.74,400,Auto trade,,,
20190304T193018,103.75,100,Auto trade,,,
20190304T193020,103.74,200,Auto trade,,,
20190304T193021,103.74,220,Auto trade,,,
20190304T193021,103.735,103,Auto trade,,,
20190304T193023,103.7361,500,Auto trade,,,
20190304T193023,103.74,100,Auto trade,,,
20190304T193023,103.735,136,Auto trade,,,
20190304T193024,103.74,100,Auto trade,,,
20190304T193026,103.735,100,Auto trade,,,
20190304T193031,103.73,100,Auto trade,,,
20190304T193031,103.74,100,Auto trade,,,
20190304T193031,103.73,200,Auto trade,,,
20190304T193031,103.74,100,Auto trade,,,
20190304T193031,103.73,200,Auto trade,,,
20190304T193031,103.725,100,Auto trade,,,
20190304T193031,103.73,100,Auto trade,,,
20190304T193031,103.74,100,Auto trade,,,
20190304T193031,103.72,100,Auto trade,,,
20190304T193032,103.72,200,Auto trade,,,
20190304T193032,103.71,100,Auto trade,,,
20190304T193032,103.72,100,Auto trade,,,
20190304T193036,103.74,100,Auto trade,,,
20190304T193036,103.7372,533,Auto trade,,,
20190304T193036,103.73,100,Auto trade,,,
20190304T193036,103.74,100,Auto trade,,,
20190304T193036,103.72,100,Auto trade,,,
20190304T193036,103.7266,300,Auto trade,,,
20190304T193037,103.72,100,Auto trade,,,
20190304T193039,103.73,100,Auto trade,,,
20190304T193040,103.73,200,Auto trade,,,
20190304T193041,103.73,100,Auto trade,,,
20190304T193042,103.7224,100,Auto trade,,,
20190304T193043,103.72,100,Auto trade,,,
20190304T193043,103.71,200,Auto trade,,,
20190304T193044,103.72,100,Auto trade,,,
20190304T193045,103.72,100,Auto trade,,,
20190304T193047,103.71,100,Auto trade,,,
20190304T193048,103.725,100,Auto trade,,,
20190304T193051,103.72,200,Auto trade,,,
20190304T193052,103.72,200,Auto trade,,,
20190304T193052,103.73,100,Auto trade,,,
20190304T193052,103.72,100,Auto trade,,,
20190304T193053,103.72,100,Auto trade,,,
20190304T193054,103.7219,200,Auto trade,,,
20190304T193054,103.7236,213,Auto trade,,,
20190304T193056,103.72,100,Auto trade,,,
20190304T193058,103.72,200,Auto trade,,,
20190304T193100,103.73,100,Auto trade,,,
20190304T193101,103.75,100,Auto trade,,,
20190304T193102,103.755,100,Auto trade,,,
20190304T193102,103.75,100,Auto trade,,,
20190304T193102,103.76,100,Auto trade,,,
20190304T193102,103.755,100,Auto trade,,,
20190304T193102,103.76,100,Auto trade,,,
20190304T193103,103.75,100,Auto trade,,,
20190304T193103,103.755,100,Auto trade,,,
20190304T193103,103.76,100,Auto trade,,,
20190304T193103,103.75,100,Auto trade,,,
20190304T193104,103.76,100,Auto trade,,,
20190304T193106,103.76,100,Auto trade,,,
20190304T193106,103.75,100,Auto trade,,,
20190304T193106,103.74,100,Auto trade,,,
20190304T193106,103.73,104,Auto trade,,,
20190304T193106,103.74,114,Auto trade,,,
20190304T193108,103.74,784,Auto trade,,,
20190304T193111,103.74,100,Auto trade,,,
20190304T193111,103.75,100,Auto trade,,,
20190304T193111,103.74,100,Auto trade,,,
20190304T193112,103.74,400,Auto trade,,,
20190304T193112,103.75,200,Auto trade,,,
20190304T193112,103.74,195,Auto trade,,,
20190304T193115,103.74,100,Auto trade,,,
20190304T193115,103.75,100,Auto trade,,,
20190304T193115,103.74,100,Auto trade,,,
20190304T193116,103.74,300,Auto trade,,,
20190304T193118,103.7341,579,Auto trade,,,
20190304T193120,103.735,2500,Auto trade,,,
20190304T193121,103.74,100,Auto trade,,,
20190304T193122,103.75,100,Auto trade,,,
20190304T193122,103.7499,100,Auto trade,,,
20190304T193123,103.7427,205,Auto trade,,,
20190304T193124,103.74,100,Auto trade,,,
20190304T193126,103.74,100,Auto trade,,,
20190304T193126,103.75,100,Auto trade,,,
20190304T193126,103.735,100,Auto trade,,,
20190304T193126,103.73,100,Auto trade,,,
20190304T193126,103.735,600,Auto trade,,,
20190304T193128,103.74,200,Auto trade,,,
20190304T193128,103.75,100,Auto trade,,,
20190304T193128,103.74,100,Auto trade,,,
20190304T193128,103.75,100,Auto trade,,,
20190304T193131,103.7478,500,Auto trade,,,
20190304T193132,103.75,100,Auto trade,,,
20190304T193138,103.7557,200,Auto trade,,,
20190304T193139,103.75,100,Auto trade,,,
20190304T193142,103.75,500,Auto trade,,,
20190304T193142,103.74,100,Auto trade,,,
20190304T193142,103.75,200,Auto trade,,,
20190304T193142,103.74,100,Auto trade,,,
20190304T193142,103.75,100,Auto trade,,,
20190304T193142,103.74,100,Auto trade,,,
20190304T193142,103.73,100,Auto trade,,,
20190304T193142,103.75,200,Auto trade,,,
20190304T193142,103.74,200,Auto trade,,,
20190304T193142,103.75,100,Auto trade,,,
20190304T193142,103.74,100,Auto trade,,,
20190304T193142,103.75,100,Auto trade,,,
20190304T193142,103.74,500,Auto trade,,,
20190304T193142,103.73,100,Auto trade,,,
20190304T193142,103.74,100,Auto trade,,,
20190304T193142,103.73,200,Auto trade,,,
20190304T193142,103.72,100,Auto trade,,,
20190304T193142,103.73,100,Auto trade,,,
20190304T193142,103.76,100,Auto trade,,,
20190304T193142,103.73,315,Auto trade,,,
20190304T193142,103.72,200,Auto trade,,,
20190304T193142,103.73,100,Auto trade,,,
20190304T193142,103.76,100,Auto trade,,,
20190304T193142,103.74,200,Auto trade,,,
20190304T193142,103.72,300,Auto trade,,,
20190304T193142,103.74,100,Auto trade,,,
20190304T193142,103.76,100,Auto trade,,,
20190304T193142,103.72,100,Auto trade,,,
20190304T193142,103.725,100,Auto trade,,,
20190304T193142,103.72,600,Auto trade,,,
20190304T193142,103.73,100,Auto trade,,,
20190304T193142,103.72,100,Auto trade,,,
20190304T193142,103.71,145,Auto trade,,,
20190304T193142,103.745,300,Auto trade,,,
20190304T193142,103.72,100,Auto trade,,,
20190304T193143,103.72,400,Auto trade,,,
20190304T193144,103.715,100,Auto trade,,,
20190304T193144,103.71,100,Auto trade,,,
20190304T193144,103.715,300,Auto trade,,,
20190304T193144,103.71,100,Auto trade,,,
20190304T193144,103.72,100,Auto trade,,,
20190304T193145,103.715,100,Auto trade,,,
20190304T193146,103.72,200,Auto trade,,,
20190304T193148,103.71,111,Auto trade,,,
20190304T193148,103.72,100,Auto trade,,,
20190304T193148,103.71,200,Auto trade,,,
20190304T193148,103.715,500,Auto trade,,,
20190304T193149,103.71,100,Auto trade,,,
20190304T193149,103.7,100,Auto trade,,,
20190304T193149,103.705,100,Auto trade,,,
20190304T193149,103.71,100,Auto trade,,,
20190304T193149,103.7,100,Auto trade,,,
20190304T193149,103.705,100,Auto trade,,,
20190304T193149,103.7,100,Auto trade,,,
20190304T193149,103.705,500,Auto trade,,,
20190304T193149,103.71,100,Auto trade,,,
20190304T193149,103.7,100,Auto trade,,,
20190304T193150,103.7,200,Auto trade,,,
20190304T193150,103.69,300,Auto trade,,,
20190304T193150,103.7,100,Auto trade,,,
20190304T193150,103.68,100,Auto trade,,,
20190304T193151,103.69,100,Auto trade,,,
20190304T193156,103.69,100,Auto trade,,,
20190304T193159,103.6932,168,Auto trade,,,
20190304T193159,103.695,200,Auto trade,,,
20190304T193200,103.69,100,Auto trade,,,
20190304T193200,103.7,100,Auto trade,,,
20190304T193200,103.71,100,Auto trade,,,
20190304T193200,103.72,100,Auto trade,,,
20190304T193202,103.72,100,Auto trade,,,
20190304T193204,103.71,100,Auto trade,,,
20190304T193204,103.72,100,Auto trade,,,
20190304T193205,103.705,300,Auto trade,,,
20190304T193211,103.71,100,Auto trade,,,
20190304T193212,103.72,200,Auto trade,,,
20190304T193218,103.72,1000,Auto trade,,,
20190304T193226,103.73,100,Auto trade,,,
20190304T193227,103.74,100,Auto trade,,,
20190304T193227,103.745,100,Auto trade,,,
20190304T193227,103.74,100,Auto trade,,,
20190304T193228,103.74,600,Auto trade,,,
20190304T193228,103.745,100,Auto trade,,,
20190304T193228,103.74,100,Auto trade,,,
20190304T193228,103.75,100,Auto trade,,,
20190304T193228,103.73,100,Auto trade,,,
20190304T193228,103.75,100,Auto trade,,,
20190304T193229,103.74,100,Auto trade,,,
20190304T193231,103.74,400,Auto trade,,,
20190304T193232,103.7415,240,Auto trade,,,
20190304T193234,103.7473,1000,Auto trade,,,
20190304T193235,103.75,100,Auto trade,,,
20190304T193240,103.745,100,Auto trade,,,
20190304T193242,103.74,420,Auto trade,,,
20190304T193243,103.7451,183,Auto trade,,,
20190304T193245,103.74,100,Auto trade,,,
20190304T193249,103.74,100,Auto trade,,,
20190304T193249,103.745,100,Auto trade,,,
20190304T193249,103.75,100,Auto trade,,,
20190304T193250,103.74,100,Auto trade,,,
20190304T193250,103.75,100,Auto trade,,,
20190304T193250,103.745,100,Auto trade,,,
20190304T193250,103.74,100,Auto trade,,,
20190304T193251,103.74,200,Auto trade,,,
20190304T193251,103.745,100,Auto trade,,,
20190304T193251,103.74,200,Auto trade,,,
20190304T193251,103.745,100,Auto trade,,,
20190304T193251,103.74,100,Auto trade,,,
20190304T193253,103.74,200,Auto trade,,,
20190304T193253,103.75,100,Auto trade,,,
20190304T193254,103.7441,500,Auto trade,,,
20190304T193255,103.74,200,Auto trade,,,
